GEN,MAX,MIN,MEAN,SEED
0,8,0,0.125,29616
1,8,0,0.125
2,8,0,0.125
3,8,0,0.1875
4,8,0,0.1875
5,8,0,0.1875
6,8,0,0.3125
7,8,0,0.3125
8,8,0,0.3125
9,8,0,0.375
10,8,0,0.3125
11,8,0,0.4375
12,8,0,0.375
13,8,0,0.5
14,8,0,0.5
15,8,0,0.5
16,8,0,0.4375
17,8,0,0.5
18,8,0,0.625
19,8,0,0.625
20,16,0,0.625
21,16,0,0.625
22,16,0,0.6875
23,16,0,0.8125
24,16,0,0.6875
25,8,0,0.8125
26,8,0,0.8125
27,16,0,0.8125
28,16,0,0.8125
29,16,0,1.0
30,16,0,1.1875
31,16,0,1.3125
32,16,0,1.4375
33,16,0,1.4375
34,16,0,1.375
35,16,0,1.5
36,16,0,1.375
37,16,0,1.5
38,24,0,1.6875
39,24,0,1.75
40,16,0,1.8125
41,16,0,1.8125
42,16,0,1.8125
43,16,0,1.8125
44,16,0,1.9375
45,16,0,2.1875
46,16,0,2.125
47,40,0,2.625
48,32,0,2.9375
49,32,0,3.1875
50,32,0,3.25
51,32,0,3.375
52,32,0,3.4375
53,32,0,3.6875
54,32,0,3.75
55,32,0,4.25
56,32,0,4.125
57,32,0,4.0625
58,32,0,4.4375
59,32,0,4.75
60,40,0,5.0
61,40,0,5.25
62,40,0,5.0
63,40,0,5.3125
64,48,0,5.5625
65,40,0,5.625
66,40,0,5.6875
67,32,0,5.625
68,48,0,6.1875
69,48,0,6.5
70,48,0,7.0
71,40,0,6.8125
72,40,0,7.1875
73,40,0,8.0
74,48,0,8.625
75,48,0,8.4375
76,48,0,9.125
77,48,0,9.375
78,96,0,10.125
79,96,0,10.0
80,40,0,9.875
81,48,0,9.875
82,48,0,10.0
83,48,0,10.125
84,48,0,10.4375
85,48,0,11.375
86,48,0,11.625
87,80,0,11.9375
88,56,0,12.5
89,72,0,13.5625
90,96,0,14.25
91,96,0,14.5
92,104,0,14.6875
93,96,0,14.875
94,96,0,16.5625
95,72,0,16.625
96,104,0,17.125
97,64,0,16.4375
98,72,0,17.0
99,48,0,16.1875
100,64,0,16.3125
101,64,0,17.4375
102,80,0,17.5
103,104,0,17.9375
104,72,0,18.125
105,72,0,18.125
106,64,0,17.75
107,72,0,18.0
108,72,0,18.125
109,136,0,19.3125
110,136,0,19.375
111,80,0,18.875
112,72,0,19.0
113,80,0,19.75
114,128,0,19.5
115,128,0,19.25
116,112,0,20.0
117,104,0,20.375
118,64,0,20.75
119,72,0,20.375
120,64,0,20.8125
121,96,0,20.6875
122,72,0,21.0625
123,80,0,21.875
124,104,0,23.125
125,104,0,23.3125
126,128,0,23.75
127,96,0,23.8125
128,104,0,24.625
129,104,0,26.375
130,104,0,27.0
131,104,0,26.625
132,112,0,27.0
133,112,0,26.1875
134,112,0,26.5
135,104,0,26.6875
136,104,0,27.625
137,104,0,28.0
138,112,0,28.9375
139,104,0,28.8125
140,136,0,29.3125
141,136,0,29.8125
142,136,0,31.5625
143,136,0,33.4375
144,136,0,34.1875
145,112,0,32.6875
146,128,0,32.625
147,136,0,34.75
148,128,0,36.3125
149,136,0,36.6875
150,128,0,36.6875
151,136,0,35.6875
152,136,0,35.6875
153,112,0,36.0
154,136,0,36.5625
155,112,0,37.125
156,136,8,38.8125
157,136,8,41.375
158,256,8,42.0625
